uuid,level,type,metric,score
16939,emb,a_3_a_5,s,0.9999998
16939,emb,a_3_a_6,s,0.9861139
16939,emb,a_3_a_7,s,0.9969181
16939,emb,a_4_a_5,s,0.9908821
16939,emb,a_4_a_6,s,0.98301125
16939,emb,a_4_a_7,s,0.9912752
16939,emb,a_5_a_6,s,0.9861139
16939,emb,a_5_a_7,s,0.9969181
16939,emb,a_6_a_7,s,0.98610187
16940,emb,a_0_a_1,s,0.9675225
16940,emb,a_0_a_2,s,0.97034645
16940,emb,a_0_a_3,s,1.0
16940,emb,a_0_a_4,s,0.9200208
16940,emb,a_0_a_5,s,0.9995492
16940,emb,a_0_a_6,s,0.97034645
16940,emb,a_0_a_7,s,0.9170235
16940,emb,a_1_a_2,s,0.9814528
16940,emb,a_1_a_3,s,0.9675225
16940,emb,a_1_a_4,s,0.9495168
16940,emb,a_1_a_5,s,0.96675634
16940,emb,a_1_a_6,s,0.9814528
16940,emb,a_1_a_7,s,0.9469363
16940,emb,a_2_a_3,s,0.97034645
16940,emb,a_2_a_4,s,0.96469486
16940,emb,a_2_a_5,s,0.96949816
16940,emb,a_2_a_6,s,1.0
16940,emb,a_2_a_7,s,0.96462023
16940,emb,a_3_a_4,s,0.9200208
16940,emb,a_3_a_5,s,0.9995492
16940,emb,a_3_a_6,s,0.97034645
16940,emb,a_3_a_7,s,0.9170235
16940,emb,a_4_a_5,s,0.91933787
16940,emb,a_4_a_6,s,0.96469486
16940,emb,a_4_a_7,s,0.99930716
16940,emb,a_5_a_6,s,0.96949816
16940,emb,a_5_a_7,s,0.9161221
16940,emb,a_6_a_7,s,0.96462023
16941,emb,a_0_a_1,s,0.9582989
16941,emb,a_0_a_2,s,0.98739713
16941,emb,a_0_a_3,s,0.9889134
16941,emb,a_0_a_4,s,0.99140185
16941,emb,a_0_a_5,s,0.9582989
16941,emb,a_0_a_6,s,0.9862641
16941,emb,a_0_a_7,s,0.9582989
16941,emb,a_1_a_2,s,0.9540114
16941,emb,a_1_a_3,s,0.9697962
16941,emb,a_1_a_4,s,0.96428585
16941,emb,a_1_a_5,s,1.0
16941,emb,a_1_a_6,s,0.970387
16941,emb,a_1_a_7,s,1.0
16941,emb,a_2_a_3,s,0.98587596
16941,emb,a_2_a_4,s,0.99030596
16941,emb,a_2_a_5,s,0.9540114
16941,emb,a_2_a_6,s,0.98745704
16941,emb,a_2_a_7,s,0.9540114
16941,emb,a_3_a_4,s,0.9906045
16941,emb,a_3_a_5,s,0.9697962
16941,emb,a_3_a_6,s,0.99655795
16941,emb,a_3_a_7,s,0.9697962
16941,emb,a_4_a_5,s,0.96428585
16941,emb,a_4_a_6,s,0.9930249
16941,emb,a_4_a_7,s,0.96428585
16941,emb,a_5_a_6,s,0.970387
16941,emb,a_5_a_7,s,1.0
16941,emb,a_6_a_7,s,0.970387
16942,emb,a_0_a_1,s,0.9994039
16942,emb,a_0_a_2,s,0.9844743
16942,emb,a_0_a_3,s,0.9834712
16942,emb,a_0_a_4,s,0.994751
16942,emb,a_0_a_5,s,0.96508706
16942,emb,a_0_a_6,s,0.9700492
16942,emb,a_0_a_7,s,0.9922826
16942,emb,a_1_a_2,s,0.98425686
16942,emb,a_1_a_3,s,0.9815432
16942,emb,a_1_a_4,s,0.9951681
16942,emb,a_1_a_5,s,0.9631696
16942,emb,a_1_a_6,s,0.96933454
16942,emb,a_1_a_7,s,0.9907158
16942,emb,a_2_a_3,s,0.98182875
16942,emb,a_2_a_4,s,0.9809051
16942,emb,a_2_a_5,s,0.9625753
16942,emb,a_2_a_6,s,0.9719143
16942,emb,a_2_a_7,s,0.98173314
16942,emb,a_3_a_4,s,0.98107064
16942,emb,a_3_a_5,s,0.96130097
16942,emb,a_3_a_6,s,0.9644513
16942,emb,a_3_a_7,s,0.98418367
16942,emb,a_4_a_5,s,0.9690504
16942,emb,a_4_a_6,s,0.9707793
16942,emb,a_4_a_7,s,0.9900726
16942,emb,a_5_a_6,s,0.9732257
16942,emb,a_5_a_7,s,0.9735571
16942,emb,a_6_a_7,s,0.97294515
16943,emb,a_0_a_1,s,0.9712242
16943,emb,a_0_a_2,s,0.9706452
16943,emb,a_0_a_3,s,0.9999999
16943,emb,a_0_a_4,s,0.95923233
16943,emb,a_0_a_5,s,0.90343547
16943,emb,a_0_a_6,s,0.9956706
16943,emb,a_0_a_7,s,0.9999999
16943,emb,a_1_a_2,s,0.9611113
16943,emb,a_1_a_3,s,0.9712242
16943,emb,a_1_a_4,s,0.9660512
16943,emb,a_1_a_5,s,0.92523706
16943,emb,a_1_a_6,s,0.971663
16943,emb,a_1_a_7,s,0.9712242
16943,emb,a_2_a_3,s,0.9706452
16943,emb,a_2_a_4,s,0.975289
16943,emb,a_2_a_5,s,0.90993047
16943,emb,a_2_a_6,s,0.9616806
16943,emb,a_2_a_7,s,0.9706452
16943,emb,a_3_a_4,s,0.95923233
16943,emb,a_3_a_5,s,0.90343547
16943,emb,a_3_a_6,s,0.9956706
16943,emb,a_3_a_7,s,0.9999999
16943,emb,a_4_a_5,s,0.93412495
16943,emb,a_4_a_6,s,0.961812
16943,emb,a_4_a_7,s,0.95923233
16943,emb,a_5_a_6,s,0.909781
16943,emb,a_5_a_7,s,0.90343547
16943,emb,a_6_a_7,s,0.9956706
16944,emb,a_0_a_1,s,0.9918995
16944,emb,a_0_a_2,s,0.99963325
16944,emb,a_0_a_3,s,0.99984133
16944,emb,a_0_a_4,s,0.9999998
16944,emb,a_0_a_5,s,0.99546176
16944,emb,a_0_a_6,s,0.99837816
16944,emb,a_0_a_7,s,0.99963325
16944,emb,a_1_a_2,s,0.99153674
16944,emb,a_1_a_3,s,0.99182785
16944,emb,a_1_a_4,s,0.9918995
16944,emb,a_1_a_5,s,0.99650526
16944,emb,a_1_a_6,s,0.99035895
16944,emb,a_1_a_7,s,0.99153674
16944,emb,a_2_a_3,s,0.9995432
16944,emb,a_2_a_4,s,0.99963325
16944,emb,a_2_a_5,s,0.9954738
16944,emb,a_2_a_6,s,0.99849397
16944,emb,a_2_a_7,s,1.0
16944,emb,a_3_a_4,s,0.99984133
16944,emb,a_3_a_5,s,0.99532586
16944,emb,a_3_a_6,s,0.9984961
16944,emb,a_3_a_7,s,0.9995432
16944,emb,a_4_a_5,s,0.99546176
16944,emb,a_4_a_6,s,0.99837816
16944,emb,a_4_a_7,s,0.99963325
16944,emb,a_5_a_6,s,0.99673986
16944,emb,a_5_a_7,s,0.9954738
16944,emb,a_6_a_7,s,0.99849397
16945,emb,a_0_a_1,s,0.9913193
16945,emb,a_0_a_2,s,0.9827267
16945,emb,a_0_a_3,s,0.99596643
16945,emb,a_0_a_4,s,0.9857358
16945,emb,a_0_a_5,s,0.99596643
16945,emb,a_0_a_6,s,0.9703152
16945,emb,a_0_a_7,s,0.99806374
16945,emb,a_1_a_2,s,0.98433256
16945,emb,a_1_a_3,s,0.9927512
16945,emb,a_1_a_4,s,0.9872542
16945,emb,a_1_a_5,s,0.9927512
16945,emb,a_1_a_6,s,0.9746514
16945,emb,a_1_a_7,s,0.991903
16945,emb,a_2_a_3,s,0.9837866
16945,emb,a_2_a_4,s,0.992088
16945,emb,a_2_a_5,s,0.9837866
16945,emb,a_2_a_6,s,0.9770366
16945,emb,a_2_a_7,s,0.9837307
16945,emb,a_3_a_4,s,0.9841428
16945,emb,a_3_a_5,s,1.0
16945,emb,a_3_a_6,s,0.9730986
16945,emb,a_3_a_7,s,0.9982026
16945,emb,a_4_a_5,s,0.9841428
16945,emb,a_4_a_6,s,0.98001945
16945,emb,a_4_a_7,s,0.9834212
16945,emb,a_5_a_6,s,0.9730986
16945,emb,a_5_a_7,s,0.9982026
16945,emb,a_6_a_7,s,0.97265816
16946,emb,a_0_a_1,s,1.0
16946,emb,a_0_a_2,s,1.0
16946,emb,a_0_a_3,s,1.0
16946,emb,a_0_a_4,s,1.0
16946,emb,a_0_a_5,s,0.95286906
16946,emb,a_0_a_6,s,0.97933066
16946,emb,a_0_a_7,s,0.97933066
16946,emb,a_1_a_2,s,1.0
16946,emb,a_1_a_3,s,1.0
16946,emb,a_1_a_4,s,1.0
16946,emb,a_1_a_5,s,0.95286906
16946,emb,a_1_a_6,s,0.97933066
16946,emb,a_1_a_7,s,0.97933066
16946,emb,a_2_a_3,s,1.0
16946,emb,a_2_a_4,s,1.0
16946,emb,a_2_a_5,s,0.95286906
16946,emb,a_2_a_6,s,0.97933066
16946,emb,a_2_a_7,s,0.97933066
16946,emb,a_3_a_4,s,1.0
16946,emb,a_3_a_5,s,0.95286906
16946,emb,a_3_a_6,s,0.97933066
16946,emb,a_3_a_7,s,0.97933066
16946,emb,a_4_a_5,s,0.95286906
16946,emb,a_4_a_6,s,0.97933066
16946,emb,a_4_a_7,s,0.97933066
16946,emb,a_5_a_6,s,0.9690492
16946,emb,a_5_a_7,s,0.9690492
16946,emb,a_6_a_7,s,1.0000002
16947,emb,a_0_a_1,s,0.8454417
16947,emb,a_0_a_2,s,0.91841686
16947,emb,a_0_a_3,s,0.84963566
16947,emb,a_0_a_4,s,0.8688116
16947,emb,a_0_a_5,s,0.86315715
16947,emb,a_0_a_6,s,0.87059224
16947,emb,a_0_a_7,s,0.86179125
16947,emb,a_1_a_2,s,0.86600256
16947,emb,a_1_a_3,s,0.88280916
16947,emb,a_1_a_4,s,0.90142155
16947,emb,a_1_a_5,s,0.9123108
16947,emb,a_1_a_6,s,0.9022814
16947,emb,a_1_a_7,s,0.9499265
16947,emb,a_2_a_3,s,0.8970631
16947,emb,a_2_a_4,s,0.9082203
16947,emb,a_2_a_5,s,0.91962266
16947,emb,a_2_a_6,s,0.93307036
16947,emb,a_2_a_7,s,0.88824624
16947,emb,a_3_a_4,s,0.9779055
16947,emb,a_3_a_5,s,0.9740333
16947,emb,a_3_a_6,s,0.96720874
16947,emb,a_3_a_7,s,0.8978084
16947,emb,a_4_a_5,s,0.9829128
16947,emb,a_4_a_6,s,0.9736234
16947,emb,a_4_a_7,s,0.91421854
16947,emb,a_5_a_6,s,0.98248714
16947,emb,a_5_a_7,s,0.92460775
16947,emb,a_6_a_7,s,0.9393771
16948,emb,a_0_a_1,s,0.9743969
16948,emb,a_0_a_2,s,0.9743969
16948,emb,a_0_a_3,s,0.9743969
16948,emb,a_0_a_4,s,0.9938985
16948,emb,a_0_a_5,s,0.9956051
16948,emb,a_0_a_6,s,0.9743969
16948,emb,a_0_a_7,s,0.99371696
16948,emb,a_1_a_2,s,1.0
16948,emb,a_1_a_3,s,1.0
16948,emb,a_1_a_4,s,0.9791044
16948,emb,a_1_a_5,s,0.97803795
16948,emb,a_1_a_6,s,1.0
16948,emb,a_1_a_7,s,0.9789721
16948,emb,a_2_a_3,s,1.0
16948,emb,a_2_a_4,s,0.9791044
16948,emb,a_2_a_5,s,0.97803795
16948,emb,a_2_a_6,s,1.0
16948,emb,a_2_a_7,s,0.9789721
16948,emb,a_3_a_4,s,0.9791044
16948,emb,a_3_a_5,s,0.97803795
16948,emb,a_3_a_6,s,1.0
16948,emb,a_3_a_7,s,0.9789721
16948,emb,a_4_a_5,s,0.9980793
16948,emb,a_4_a_6,s,0.9791044
16948,emb,a_4_a_7,s,0.9976895
16948,emb,a_5_a_6,s,0.97803795
16948,emb,a_5_a_7,s,0.9980903
16948,emb,a_6_a_7,s,0.9789721
16949,emb,a_0_a_1,s,0.9539722
16949,emb,a_0_a_2,s,0.98744625
16949,emb,a_0_a_3,s,0.98734957
16949,emb,a_0_a_4,s,0.9767096
16949,emb,a_0_a_5,s,0.98747075
16949,emb,a_0_a_6,s,0.98235357
16949,emb,a_0_a_7,s,0.99141306
16949,emb,a_1_a_2,s,0.94636035
16949,emb,a_1_a_3,s,0.9614859
16949,emb,a_1_a_4,s,0.95226705
16949,emb,a_1_a_5,s,0.95545846
16949,emb,a_1_a_6,s,0.95128465
16949,emb,a_1_a_7,s,0.9500645
16949,emb,a_2_a_3,s,0.9836223
16949,emb,a_2_a_4,s,0.9826205
16949,emb,a_2_a_5,s,0.9913635
16949,emb,a_2_a_6,s,0.98165345
16949,emb,a_2_a_7,s,0.98557615
16949,emb,a_3_a_4,s,0.9755181
16949,emb,a_3_a_5,s,0.99247146
16949,emb,a_3_a_6,s,0.96868515
16949,emb,a_3_a_7,s,0.99091554
16949,emb,a_4_a_5,s,0.98197603
16949,emb,a_4_a_6,s,0.97957045
16949,emb,a_4_a_7,s,0.97952783
16949,emb,a_5_a_6,s,0.9739988
16949,emb,a_5_a_7,s,0.9896297
16949,emb,a_6_a_7,s,0.97084725
16950,emb,a_0_a_1,s,0.98838645
16950,emb,a_0_a_2,s,0.9932413
16950,emb,a_0_a_3,s,0.9934281
16950,emb,a_0_a_4,s,0.9594855
16950,emb,a_0_a_5,s,0.96682715
16950,emb,a_0_a_6,s,0.9833318
16950,emb,a_0_a_7,s,0.9936471
16950,emb,a_1_a_2,s,0.9872367
16950,emb,a_1_a_3,s,0.98615175
16950,emb,a_1_a_4,s,0.9557652
16950,emb,a_1_a_5,s,0.96517634
16950,emb,a_1_a_6,s,0.9783058
16950,emb,a_1_a_7,s,0.9874437
16950,emb,a_2_a_3,s,0.9989226
16950,emb,a_2_a_4,s,0.9660631
16950,emb,a_2_a_5,s,0.971773
16950,emb,a_2_a_6,s,0.9896544
16950,emb,a_2_a_7,s,0.9993153
16950,emb,a_3_a_4,s,0.9652598
16950,emb,a_3_a_5,s,0.97125137
16950,emb,a_3_a_6,s,0.98805535
16950,emb,a_3_a_7,s,0.9985993
16950,emb,a_4_a_5,s,0.9969216
16950,emb,a_4_a_6,s,0.9776703
16950,emb,a_4_a_7,s,0.9638536
16950,emb,a_5_a_6,s,0.9794003
16950,emb,a_5_a_7,s,0.9699745
16950,emb,a_6_a_7,s,0.9881957
16951,emb,a_0_a_1,s,0.95995164
16951,emb,a_0_a_2,s,0.96087193
16951,emb,a_0_a_3,s,0.95912075
16951,emb,a_0_a_4,s,0.9765365
16951,emb,a_0_a_5,s,0.7902898
16951,emb,a_0_a_6,s,0.78662497
16951,emb,a_0_a_7,s,0.9289315
16951,emb,a_1_a_2,s,0.996811
16951,emb,a_1_a_3,s,0.9805938
16951,emb,a_1_a_4,s,0.97321886
16951,emb,a_1_a_5,s,0.7889013
16951,emb,a_1_a_6,s,0.75306416
16951,emb,a_1_a_7,s,0.9531537
16951,emb,a_2_a_3,s,0.9812558
16951,emb,a_2_a_4,s,0.9738006
16951,emb,a_2_a_5,s,0.79006696
16951,emb,a_2_a_6,s,0.74842083
16951,emb,a_2_a_7,s,0.9516133
16951,emb,a_3_a_4,s,0.9724407
16951,emb,a_3_a_5,s,0.7541959
16951,emb,a_3_a_6,s,0.760958
16951,emb,a_3_a_7,s,0.9646738
16951,emb,a_4_a_5,s,0.78837293
16951,emb,a_4_a_6,s,0.76842606
16951,emb,a_4_a_7,s,0.9403064
16951,emb,a_5_a_6,s,0.84980977
16951,emb,a_5_a_7,s,0.71533686
16951,emb,a_6_a_7,s,0.7529976
16952,emb,a_0_a_1,s,0.92924905
16952,emb,a_0_a_2,s,0.9056784
16952,emb,a_0_a_3,s,0.9304285
16952,emb,a_0_a_4,s,0.9162631
16952,emb,a_0_a_5,s,0.90079415
16952,emb,a_0_a_6,s,0.9293532
16952,emb,a_0_a_7,s,0.9198275
16952,emb,a_1_a_2,s,0.9696431
16952,emb,a_1_a_3,s,0.9930875
16952,emb,a_1_a_4,s,0.97298145
16952,emb,a_1_a_5,s,0.9581619
16952,emb,a_1_a_6,s,0.9992579
16952,emb,a_1_a_7,s,0.9811884
16952,emb,a_2_a_3,s,0.9753182
16952,emb,a_2_a_4,s,0.993894
16952,emb,a_2_a_5,s,0.9891411
16952,emb,a_2_a_6,s,0.9709609
16952,emb,a_2_a_7,s,0.96708715
16952,emb,a_3_a_4,s,0.979445
16952,emb,a_3_a_5,s,0.96545935
16952,emb,a_3_a_6,s,0.99324435
16952,emb,a_3_a_7,s,0.9770343
16952,emb,a_4_a_5,s,0.98520535
16952,emb,a_4_a_6,s,0.9742701
16952,emb,a_4_a_7,s,0.9663737
16952,emb,a_5_a_6,s,0.9593196
16952,emb,a_5_a_7,s,0.9569609
16952,emb,a_6_a_7,s,0.98205405
16953,emb,a_0_a_1,s,0.9576106
16953,emb,a_0_a_2,s,0.96698195
16953,emb,a_0_a_3,s,0.99982053
16953,emb,a_0_a_4,s,0.99982053
16953,emb,a_0_a_5,s,0.99977094
16953,emb,a_0_a_6,s,0.99982053
16953,emb,a_0_a_7,s,0.9576106
16953,emb,a_1_a_2,s,0.95159584
16953,emb,a_1_a_3,s,0.9573574
16953,emb,a_1_a_4,s,0.9573574
16953,emb,a_1_a_5,s,0.9573655
16953,emb,a_1_a_6,s,0.9573574
16953,emb,a_1_a_7,s,1.0
16953,emb,a_2_a_3,s,0.9669564
16953,emb,a_2_a_4,s,0.9669564
16953,emb,a_2_a_5,s,0.96656495
16953,emb,a_2_a_6,s,0.9669564
16953,emb,a_2_a_7,s,0.95159584
16953,emb,a_3_a_4,s,1.0000001
16953,emb,a_3_a_5,s,0.99974775
16953,emb,a_3_a_6,s,1.0000001
16953,emb,a_3_a_7,s,0.9573574
16953,emb,a_4_a_5,s,0.99974775
16953,emb,a_4_a_6,s,1.0000001
16953,emb,a_4_a_7,s,0.9573574
16953,emb,a_5_a_6,s,0.99974775
16953,emb,a_5_a_7,s,0.9573655
16953,emb,a_6_a_7,s,0.9573574
16954,emb,a_0_a_1,s,0.9407402
16954,emb,a_0_a_2,s,0.99361587
16954,emb,a_0_a_3,s,0.9742776
16954,emb,a_0_a_4,s,0.99432355
16954,emb,a_0_a_5,s,0.985803
16954,emb,a_0_a_6,s,0.9785552
16954,emb,a_0_a_7,s,0.9733987
16954,emb,a_1_a_2,s,0.9359472
16954,emb,a_1_a_3,s,0.96487683
16954,emb,a_1_a_4,s,0.9403126
16954,emb,a_1_a_5,s,0.94505787
16954,emb,a_1_a_6,s,0.956612
16954,emb,a_1_a_7,s,0.9752647
16954,emb,a_2_a_3,s,0.96952695
16954,emb,a_2_a_4,s,0.9899504
16954,emb,a_2_a_5,s,0.98588705
16954,emb,a_2_a_6,s,0.97597986
16954,emb,a_2_a_7,s,0.96804035
16954,emb,a_3_a_4,s,0.9787166
16954,emb,a_3_a_5,s,0.97258854
16954,emb,a_3_a_6,s,0.9687829
16954,emb,a_3_a_7,s,0.98574317
16954,emb,a_4_a_5,s,0.9836819
16954,emb,a_4_a_6,s,0.97917205
16954,emb,a_4_a_7,s,0.97331643
16954,emb,a_5_a_6,s,0.9852005
16954,emb,a_5_a_7,s,0.97827756
16954,emb,a_6_a_7,s,0.98557633
16955,emb,a_0_a_1,s,0.47956336
16955,emb,a_0_a_2,s,0.47956336
16955,emb,a_0_a_3,s,0.47956336
16955,emb,a_0_a_4,s,0.95501953
16955,emb,a_0_a_5,s,0.9031465
16955,emb,a_0_a_6,s,0.40428567
16955,emb,a_0_a_7,s,0.759237
16955,emb,a_1_a_2,s,1.0
16955,emb,a_1_a_3,s,1.0
16955,emb,a_1_a_4,s,0.41410625
16955,emb,a_1_a_5,s,0.49535015
16955,emb,a_1_a_6,s,0.7343528
16955,emb,a_1_a_7,s,0.5761581
16955,emb,a_2_a_3,s,1.0
16955,emb,a_2_a_4,s,0.41410625
16955,emb,a_2_a_5,s,0.49535015
16955,emb,a_2_a_6,s,0.7343528
16955,emb,a_2_a_7,s,0.5761581
16955,emb,a_3_a_4,s,0.41410625
16955,emb,a_3_a_5,s,0.49535015
16955,emb,a_3_a_6,s,0.7343528
16955,emb,a_3_a_7,s,0.5761581
16955,emb,a_4_a_5,s,0.89195174
16955,emb,a_4_a_6,s,0.40027907
16955,emb,a_4_a_7,s,0.7588233
16955,emb,a_5_a_6,s,0.41920465
16955,emb,a_5_a_7,s,0.8974272
16955,emb,a_6_a_7,s,0.4855859
16956,emb,a_0_a_1,s,0.8025614
16956,emb,a_0_a_2,s,0.9315666
16956,emb,a_0_a_3,s,0.81727403
16956,emb,a_0_a_4,s,0.78776884
16956,emb,a_0_a_5,s,0.82622266
16956,emb,a_0_a_6,s,0.944826
16956,emb,a_0_a_7,s,0.91563606
16956,emb,a_1_a_2,s,0.84266615
16956,emb,a_1_a_3,s,0.9588132
16956,emb,a_1_a_4,s,0.9791551
16956,emb,a_1_a_5,s,0.9284018
16956,emb,a_1_a_6,s,0.86472565
16956,emb,a_1_a_7,s,0.90366054
16956,emb,a_2_a_3,s,0.845178
16956,emb,a_2_a_4,s,0.8293371
16956,emb,a_2_a_5,s,0.8975823
16956,emb,a_2_a_6,s,0.91655433
16956,emb,a_2_a_7,s,0.88677144
16956,emb,a_3_a_4,s,0.9653582
16956,emb,a_3_a_5,s,0.9049759
16956,emb,a_3_a_6,s,0.8771309
16956,emb,a_3_a_7,s,0.8932545
16956,emb,a_4_a_5,s,0.91372585
16956,emb,a_4_a_6,s,0.84655225
16956,emb,a_4_a_7,s,0.88668823
16956,emb,a_5_a_6,s,0.88072443
16956,emb,a_5_a_7,s,0.9050416
16956,emb,a_6_a_7,s,0.9637729
16957,emb,a_0_a_1,s,1.0000001
16957,emb,a_0_a_2,s,1.0000001
16957,emb,a_0_a_3,s,1.0000001
16957,emb,a_0_a_4,s,0.9997971
16957,emb,a_0_a_5,s,1.0000001
16957,emb,a_0_a_6,s,0.9997971
16957,emb,a_0_a_7,s,1.0000001
16957,emb,a_1_a_2,s,1.0000001
16957,emb,a_1_a_3,s,1.0000001
16957,emb,a_1_a_4,s,0.9997971
16957,emb,a_1_a_5,s,1.0000001
16957,emb,a_1_a_6,s,0.9997971
16957,emb,a_1_a_7,s,1.0000001
16957,emb,a_2_a_3,s,1.0000001
16957,emb,a_2_a_4,s,0.9997971
16957,emb,a_2_a_5,s,1.0000001
16957,emb,a_2_a_6,s,0.9997971
16957,emb,a_2_a_7,s,1.0000001
16957,emb,a_3_a_4,s,0.9997971
16957,emb,a_3_a_5,s,1.0000001
16957,emb,a_3_a_6,s,0.9997971
16957,emb,a_3_a_7,s,1.0000001
16957,emb,a_4_a_5,s,0.9997971
16957,emb,a_4_a_6,s,1.0000002
16957,emb,a_4_a_7,s,0.9997971
16957,emb,a_5_a_6,s,0.9997971
16957,emb,a_5_a_7,s,1.0000001
16957,emb,a_6_a_7,s,0.9997971
16958,emb,a_0_a_1,s,0.98771864
16958,emb,a_0_a_2,s,0.9702612
16958,emb,a_0_a_3,s,0.9401645
16958,emb,a_0_a_4,s,0.9890659
16958,emb,a_0_a_5,s,0.9882414
16958,emb,a_0_a_6,s,0.97815675
16958,emb,a_0_a_7,s,0.9437683
16958,emb,a_1_a_2,s,0.9677079
16958,emb,a_1_a_3,s,0.9309489
16958,emb,a_1_a_4,s,0.977653
16958,emb,a_1_a_5,s,0.98472345
16958,emb,a_1_a_6,s,0.9835129
16958,emb,a_1_a_7,s,0.9465636
16958,emb,a_2_a_3,s,0.91703165
16958,emb,a_2_a_4,s,0.95968485
16958,emb,a_2_a_5,s,0.9565314
16958,emb,a_2_a_6,s,0.978595
16958,emb,a_2_a_7,s,0.92141974
16958,emb,a_3_a_4,s,0.9499552
16958,emb,a_3_a_5,s,0.942646
16958,emb,a_3_a_6,s,0.9291581
16958,emb,a_3_a_7,s,0.97502506
16958,emb,a_4_a_5,s,0.9854579
16958,emb,a_4_a_6,s,0.96832544
16958,emb,a_4_a_7,s,0.9497581
16958,emb,a_5_a_6,s,0.96883994
16958,emb,a_5_a_7,s,0.94349194
16958,emb,a_6_a_7,s,0.9370346
16959,emb,a_0_a_1,s,0.995744
16959,emb,a_0_a_2,s,0.9977545
16959,emb,a_0_a_3,s,0.99693644
16959,emb,a_0_a_4,s,0.98831797
16959,emb,a_0_a_5,s,0.9978572
16959,emb,a_0_a_6,s,0.98831797
16959,emb,a_0_a_7,s,0.99818325
16959,emb,a_1_a_2,s,0.99214196
16959,emb,a_1_a_3,s,0.99838805
16959,emb,a_1_a_4,s,0.98830307
16959,emb,a_1_a_5,s,0.9940331
16959,emb,a_1_a_6,s,0.98830307
16959,emb,a_1_a_7,s,0.9948371
16959,emb,a_2_a_3,s,0.9940352
16959,emb,a_2_a_4,s,0.9878172
16959,emb,a_2_a_5,s,0.998558
16959,emb,a_2_a_6,s,0.9878172
16959,emb,a_2_a_7,s,0.99797946
16959,emb,a_3_a_4,s,0.98720515
16959,emb,a_3_a_5,s,0.99528754
16959,emb,a_3_a_6,s,0.98720515
16959,emb,a_3_a_7,s,0.99628395
16959,emb,a_4_a_5,s,0.98987067
16959,emb,a_4_a_6,s,1.0000002
16959,emb,a_4_a_7,s,0.9904958
16959,emb,a_5_a_6,s,0.98987067
16959,emb,a_5_a_7,s,0.9988258
16959,emb,a_6_a_7,s,0.9904958
16960,emb,a_0_a_1,s,0.9986055
16960,emb,a_0_a_2,s,0.9850718
16960,emb,a_0_a_3,s,0.9976088
16960,emb,a_0_a_4,s,0.99160475
16960,emb,a_0_a_5,s,0.8595334
16960,emb,a_0_a_6,s,0.99342835
16960,emb,a_0_a_7,s,0.8549071
16960,emb,a_1_a_2,s,0.9858686
16960,emb,a_1_a_3,s,0.99679506
16960,emb,a_1_a_4,s,0.9904931
16960,emb,a_1_a_5,s,0.8585613
16960,emb,a_1_a_6,s,0.9931134
16960,emb,a_1_a_7,s,0.8537557
16960,emb,a_2_a_3,s,0.9827138
16960,emb,a_2_a_4,s,0.9811157
16960,emb,a_2_a_5,s,0.87631917
16960,emb,a_2_a_6,s,0.98431516
16960,emb,a_2_a_7,s,0.87114125
16960,emb,a_3_a_4,s,0.9888147
16960,emb,a_3_a_5,s,0.8498051
16960,emb,a_3_a_6,s,0.99244815
16960,emb,a_3_a_7,s,0.8445618
16960,emb,a_4_a_5,s,0.85944957
16960,emb,a_4_a_6,s,0.9905757
16960,emb,a_4_a_7,s,0.855463
16960,emb,a_5_a_6,s,0.8609909
16960,emb,a_5_a_7,s,0.9958737
16960,emb,a_6_a_7,s,0.85622454
16961,emb,a_0_a_1,s,0.98054063
16961,emb,a_0_a_2,s,0.9573987
16961,emb,a_0_a_3,s,0.99742645
16961,emb,a_0_a_4,s,0.8617437
16961,emb,a_0_a_5,s,0.99970293
16961,emb,a_0_a_6,s,0.99742645
16961,emb,a_0_a_7,s,0.872081
16961,emb,a_1_a_2,s,0.9433493
16961,emb,a_1_a_3,s,0.9838257
16961,emb,a_1_a_4,s,0.86262864
16961,emb,a_1_a_5,s,0.98051226
16961,emb,a_1_a_6,s,0.9838257
16961,emb,a_1_a_7,s,0.8716988
16961,emb,a_2_a_3,s,0.95846343
16961,emb,a_2_a_4,s,0.8325858
16961,emb,a_2_a_5,s,0.95592415
16961,emb,a_2_a_6,s,0.95846343
16961,emb,a_2_a_7,s,0.84313583
16961,emb,a_3_a_4,s,0.8630196
16961,emb,a_3_a_5,s,0.99778676
16961,emb,a_3_a_6,s,1.0
16961,emb,a_3_a_7,s,0.87246525
16961,emb,a_4_a_5,s,0.8597075
16961,emb,a_4_a_6,s,0.8630196
16961,emb,a_4_a_7,s,0.9808607
16961,emb,a_5_a_6,s,0.99778676
16961,emb,a_5_a_7,s,0.86978436
16961,emb,a_6_a_7,s,0.87246525
16962,emb,a_0_a_1,s,0.86991286
16962,emb,a_0_a_2,s,0.85110295
16962,emb,a_0_a_3,s,0.9898027
16962,emb,a_0_a_4,s,0.87015593
16962,emb,a_0_a_5,s,0.955055
16962,emb,a_0_a_6,s,0.89828765
16962,emb,a_0_a_7,s,0.93183494
16962,emb,a_1_a_2,s,0.92285615
16962,emb,a_1_a_3,s,0.8861824
16962,emb,a_1_a_4,s,0.9233297
16962,emb,a_1_a_5,s,0.90377593
16962,emb,a_1_a_6,s,0.8757849
16962,emb,a_1_a_7,s,0.93403304
16962,emb,a_2_a_3,s,0.8677059
